PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB
2274.5811,860.0978,463.9492,0.842,629.0529,0.9557,325186,0.7114,1.8539,0.7549,0.7314,0.0028,0.0015,0.5349,0.9916,56.4051,53.7185,55.6287,29.9611,24.3307,20.0588,1.8393,2.1099,1.0812,7.1464,8.1611,4.7978,-11184157696.0,-9247220736,-9132711936,28.1997,26.8578,27.8125
2386.824,930.0695,482.6588,0.8548,666.8807,0.9736,358761,0.6304,1.927,0.7705,0.717,0.0027,0.0014,0.5141,0.9907,54.6703,60.7818,74.225,25.2564,25.7689,23.9296,1.5074,1.6023,0.6186,6.2582,6.6226,3.2619,-10876763136.0,-13275471872,-18916495360,27.3373,30.3928,37.1139
1444.811,541.8755,358.6036,0.7497,413.1994,0.9223,145397,0.7292,1.5111,0.8072,0.7625,0.004,0.0027,0.5815,0.8786,159.6494,163.3493,137.3333,33.0396,24.1597,26.3978,-1.7242,-1.8344,-0.7703,5.8826,7.479,3.3739,-36557438976.0,-37481897984,-26087032832,79.8289,81.6792,68.6722
2317.3181,879.8793,523.5499,0.8037,677.8685,0.986,366019,0.7472,1.6806,0.8445,0.7704,0.0024,0.0015,0.5935,0.9975,52.2066,52.1164,64.4119,25.3756,22.7962,22.1169,1.8781,1.9753,0.1906,9.0722,9.3498,3.4061,-10405740544.0,-9868716032,-14470272000,26.1046,26.0596,32.2073
1704.656,612.2499,429.9135,0.712,510.282,0.9841,207810,0.775,1.4241,0.8844,0.8335,0.003,0.0021,0.6946,0.9893,86.7197,82.294,95.467,32.0025,28.227,29.6899,0.765,1.1135,0.6239,3.5259,4.2019,3.4149,-16249767936.0,-14173490176,-19193047040,43.3599,41.1496,47.7369
2549.073,878.5006,699.7644,0.6046,782.7382,0.9961,483057,0.7397,1.2554,0.9306,0.891,0.0018,0.0015,0.7939,0.9966,109.6137,103.5783,88.4293,32.7679,27.7078,25.3108,-0.2427,0.1373,0.2886,2.397,2.2979,3.3825,-60669550592.0,-52447363072,-37424123904,54.8081,51.7904,44.2167
1752.439,602.6717,474.1278,0.6173,532.7933,0.9903,225128,0.7141,1.2711,0.9123,0.8841,0.0027,0.0021,0.7815,0.9934,116.7086,111.7888,109.0914,37.8476,37.5218,31.8324,-0.5932,-0.2343,-0.3108,2.2501,1.7806,1.8608,-32849096704.0,-30156169216,-27677263872,58.3572,55.8957,54.5478
2267.6841,881.6727,489.0849,0.832,654.0045,0.9777,343609,0.6307,1.8027,0.8209,0.7418,0.0026,0.0015,0.5502,0.9919,35.4128,43.15,52.6078,15.532,15.8517,16.9676,1.7915,2.8473,0.5846,13.299,17.248,4.5675,-3849968384.0,-5637977088,-8431365632,17.7084,21.5764,26.3051
2445.8889,976.2505,441.572,0.8919,653.4387,0.9622,348539,0.5593,2.2109,0.7044,0.6693,0.0029,0.0013,0.448,0.9905,65.5055,67.4686,81.2583,24.6213,23.6119,24.4537,0.3541,1.1233,-0.0893,3.6734,6.4479,3.0186,-14347371520.0,-15024765952,-21827350528,32.7489,33.7295,40.6244
2369.116,856.8085,587.2197,0.7282,705.671,0.9842,397388,0.7417,1.4591,0.8757,0.8236,0.0022,0.0015,0.6783,0.9897,138.4532,129.5245,123.9373,26.3694,25.8349,31.291,-0.5493,0.0368,-0.1435,3.7226,2.6472,2.7503,-77401997312.0,-67146764288,-62729711616,69.2279,64.7646,61.97
2473.9919,859.162,580.8442,0.7368,700.5299,0.9712,396843,0.652,1.4792,0.7913,0.8154,0.0022,0.0015,0.6648,0.9834,126.7851,120.9,113.1425,32.6342,29.9828,31.0653,-0.9406,-0.7191,-0.5676,3.4125,3.1133,2.9982,-65123586048.0,-58334138368,-51239309312,63.3941,60.4532,56.574
1573.8521,590.4749,380.9525,0.764,473.4489,0.9916,177533,0.7994,1.55,0.8931,0.8018,0.0034,0.0022,0.6429,0.9965,109.0591,102.4448,109.7011,32.2309,24.0147,25.8234,-0.3976,0.0683,-0.1785,2.5066,2.6685,2.5863,-21891194880.0,-18349871104,-21354602496,54.5326,51.2258,54.8554
1906.798,719.8704,431.61,0.8003,556.8297,0.9871,246708,0.6947,1.6679,0.8417,0.7735,0.003,0.0018,0.5983,0.9979,116.2535,105.1918,97.5916,32.2907,30.0538,25.7994,-0.4675,-0.0894,-0.0286,2.3174,2.5546,2.8688,-34449842176.0,-27787366400,-23213481984,58.1284,52.5984,48.8001
2341.7161,898.2679,510.7881,0.8226,675.2018,0.9781,366070,0.6509,1.7586,0.8205,0.7517,0.0025,0.0014,0.565,0.9936,50.8599,58.4114,67.5393,23.4874,22.3502,17.9987,2.1938,2.0998,0.8526,9.5045,8.7717,4.7832,-9515106304.0,-12000510976,-15098835968,25.4295,29.2063,33.769
1941.686,690.3647,464.7091,0.7395,544.618,0.9146,254703,0.6985,1.4856,0.7765,0.7889,0.003,0.002,0.6223,0.9245,115.6469,105.4454,103.8942,38.4523,40.8335,35.2963,-0.0339,0.3395,0.1525,2.2994,1.9829,2.0531,-33888415744.0,-28930799616,-26916210688,57.8235,52.7241,51.9494
2607.74,942.4899,555.5389,0.8078,719.7741,0.972,418597,0.7873,1.6965,0.7519,0.7637,0.0023,0.0014,0.5832,0.9895,54.2047,58.9548,65.795,21.2235,22.2972,22.3665,0.8631,2.0282,0.7061,4.5493,10.4426,3.9792,-11585471488.0,-13859176448,-17082999808,27.1019,29.4778,32.8972
1425.17,537.9441,333.2377,0.785,422.1948,0.9928,141018,0.6418,1.6143,0.8661,0.7848,0.0038,0.0024,0.616,0.9943,147.7563,144.3669,129.0181,35.0461,28.8694,31.3251,-1.055,-0.5101,-0.1734,3.396,2.3479,2.0546,-32734414848.0,-30516697088,-24391043072,73.875,72.1836,64.509
2364.8181,837.6556,555.9177,0.748,677.0359,0.9734,369844,0.7573,1.5068,0.809,0.8083,0.0023,0.0015,0.6533,0.9843,126.4251,116.0325,108.095,26.055,25.5932,25.0332,-0.599,-0.5928,-0.3287,2.9802,3.4535,3.735,-58768764928.0,-49005576192,-42168360960,63.2134,58.0185,54.0488
1523.577,607.1192,321.9273,0.8478,441.4372,0.9922,154253,0.725,1.8859,0.8285,0.7271,0.004,0.0021,0.5287,0.997,122.6003,116.1673,120.8722,28.2341,23.3603,23.2925,-0.7821,-0.5612,-0.6737,3.2017,3.9588,3.7213,-23645988864.0,-20677664768,-22478458880,61.3006,58.0856,60.4387
999.363,362.0138,259.5558,0.6971,306.2526,0.994,74107,0.7225,1.3947,0.9269,0.846,0.0049,0.0035,0.7157,0.9982,134.3141,128.0316,108.8569,39.708,32.9921,30.7083,-0.7937,-0.5989,-0.5155,2.681,2.4584,2.4999,-14486233088.0,-12725932032,-9038320640,67.1605,64.0208,54.4383
1869.425,665.5273,489.1867,0.678,569.0444,0.9899,256906,0.7859,1.3605,0.9145,0.855,0.0026,0.0019,0.7311,0.9946,125.7103,109.956,111.3801,38.0378,38.7884,27.7782,-0.0067,0.2731,-0.1502,2.0226,1.6076,2.0564,-43504730112.0,-33660418048,-32167581696,62.8543,54.9797,55.6908
2301.5859,875.3801,513.9609,0.8095,668.8605,0.9842,357025,0.7041,1.7032,0.8335,0.7641,0.0025,0.0015,0.5838,0.9944,53.2869,58.0929,70.5447,19.3077,20.6361,19.9048,1.3532,2.2207,0.2026,8.6714,12.2225,4.6246,-9393368064.0,-11352113152,-16484915200,26.6448,29.049,35.2751
2668.8879,944.9453,468.3525,0.8685,662.8322,0.9694,355967,0.6318,2.0176,0.6088,0.7015,0.0027,0.0014,0.492,0.9927,72.7064,65.7007,82.6103,33.044,30.4632,35.0643,0.2072,0.5789,0.1861,2.4313,2.9895,2.0872,-19990108160.0,-16136648704,-25802205184,36.3536,32.8508,41.3054
1758.241,655.6318,419.8517,0.7681,523.1495,0.9903,217060,0.8041,1.5616,0.8738,0.7979,0.0031,0.002,0.6367,0.9943,136.9214,138.2307,124.4116,37.9868,33.2549,31.7116,-0.4417,-0.3108,-0.2879,2.1218,2.1618,2.3888,-43595182080.0,-43527663616,-34814005248,68.4545,69.1141,62.2033
1730.665,642.5626,431.9132,0.7404,525.4529,0.9918,218637,0.77,1.4877,0.9098,0.8177,0.003,0.002,0.6687,0.9948,93.9262,83.6829,79.7639,31.4149,28.2648,25.239,-0.1524,0.6314,0.5305,2.547,3.3133,3.3267,-19947859968.0,-15514071040,-13716213760,46.9621,41.8446,39.8851
1385.066,511.4419,324.9084,0.7723,406.8398,0.9839,132123,0.7914,1.5741,0.8515,0.7955,0.0039,0.0025,0.6328,0.9961,147.9224,147.0918,130.6119,31.3109,28.1133,27.8133,-0.8047,-0.7814,-0.1875,3.1951,3.616,2.5203,-30063687680.0,-29396901888,-22887102464,73.9641,73.5476,65.3109
2502.166,887.0002,480.4225,0.8406,650.3743,0.9675,343374,0.62,1.8463,0.6668,0.7332,0.0027,0.0014,0.5376,0.9926,44.9283,47.0434,59.424,25.1013,24.1637,23.0898,2.304,2.166,0.4598,11.562,9.9313,3.1435,-7434828800.0,-7833347584,-11570802688,22.4648,23.524,29.7132
1507.019,567.617,349.976,0.7873,445.0952,0.9909,157030,0.7799,1.6219,0.8609,0.7841,0.0036,0.0022,0.6149,0.9973,148.2013,148.9814,127.5139,32.073,24.6897,23.5272,-1.2116,-1.1152,-0.6176,4.0002,4.1126,3.4344,-36210061312.0,-35781738496,-25616431104,74.0971,74.4895,63.7563
1432.645,530.4765,348.3135,0.7542,429.3998,0.9923,145945,0.7378,1.523,0.8866,0.8095,0.0037,0.0024,0.6552,0.9979,154.0656,153.903,141.1264,30.7624,23.6363,25.0,-1.2988,-0.7564,-0.5594,4.4744,2.9591,2.7645,-36393275392.0,-35600490496,-29711974400,77.0256,76.9543,70.5632
2454.4851,825.5548,695.3279,0.5391,755.0273,0.991,451808,0.7268,1.1873,0.9339,0.9146,0.0018,0.0016,0.8364,0.9931,93.0318,89.0794,76.9233,24.1601,22.8675,28.3876,0.0285,0.7719,0.7485,2.8734,4.7067,3.8939,-38278066176.0,-34726633472,-27268292608,46.518,44.5419,38.4634
1660.097,621.9744,389.451,0.7797,490.7178,0.9843,192139,0.7777,1.5971,0.8624,0.789,0.0033,0.0021,0.6225,0.9941,111.0473,106.4634,104.8819,31.4149,27.4387,24.5747,-0.5273,-0.173,-0.1635,2.669,2.577,3.0346,-24260653056.0,-21760227328,-20759107584,55.5134,53.2293,52.4366
1404.201,530.9112,329.2051,0.7845,416.3367,0.988,137796,0.7389,1.6127,0.8676,0.7842,0.0039,0.0024,0.615,0.9917,126.4219,123.5209,102.7053,31.4194,27.0867,27.1844,-0.9306,-0.3889,-0.1801,3.559,2.6093,2.7139,-22737070080.0,-21262274560,-14530268160,63.2263,61.7684,51.3634
1466.083,557.8549,332.8617,0.8025,429.9184,0.9873,147033,0.7875,1.6759,0.8487,0.7707,0.0038,0.0023,0.5939,0.9954,128.5056,131.2321,122.2016,35.513,28.6195,26.6073,-0.4317,-0.0886,0.0407,2.576,2.4257,2.6105,-25586776064.0,-25897383936,-22129747968,64.2511,65.6186,61.1032
2536.7649,886.8546,689.8232,0.6285,778.965,0.9955,478711,0.8147,1.2856,0.9306,0.8783,0.0019,0.0014,0.7715,0.9918,96.6868,95.7818,98.6969,31.996,28.555,32.326,1.1519,2.0812,1.8269,7.3685,9.7712,8.3759,-46733418496.0,-44724617216,-48849629184,48.3432,47.8923,49.3491
1413.416,538.478,328.7764,0.792,418.1813,0.9912,138563,0.8289,1.6378,0.864,0.7766,0.0039,0.0024,0.6031,0.9878,141.5468,141.1918,126.0752,29.0135,16.2099,18.1721,-1.3498,-0.5837,-0.1366,4.3849,3.5771,3.0493,-28723490816.0,-27570794496,-21692766208,70.7684,70.5944,63.0347
2480.033,872.0508,653.3934,0.6623,750.5554,0.9869,448328,0.7056,1.3346,0.904,0.8607,0.002,0.0015,0.7408,0.9887,68.1102,74.4832,75.8449,31.3754,30.0789,34.5218,2.1805,2.4854,2.0979,11.3266,12.5314,9.5022,-22502656000.0,-25999837184,-28411379712,34.0594,37.2474,37.929
2297.4441,889.015,473.2075,0.8466,645.1458,0.9709,336684,0.6225,1.8787,0.7783,0.7257,0.0027,0.0014,0.5266,0.9894,56.2064,61.048,71.4784,29.9701,25.1401,20.8255,2.3071,1.9388,0.2673,9.8454,7.9471,3.4074,-11727537152.0,-12416028672,-15897613312,28.1033,30.5241,35.7393
1859.243,666.5269,486.7168,0.6832,568.3235,0.9924,255626,0.7955,1.3694,0.9222,0.8527,0.0026,0.0019,0.727,0.9956,116.0328,107.939,109.669,34.3566,36.7052,36.0078,-0.242,-0.1948,-0.0143,2.1349,1.9047,2.114,-36193017856.0,-31869222912,-32727050240,58.0145,53.9679,54.8325
2248.6421,868.9798,464.3831,0.8452,633.259,0.9764,322579,0.6113,1.8713,0.7827,0.7287,0.0028,0.0015,0.5311,0.9937,39.8418,52.0252,59.7291,19.496,21.3575,19.3123,1.8087,2.1847,0.9181,9.682,10.4501,5.3167,-4969856000.0,-8364455936,-10519228416,19.9202,26.0131,29.864
2470.478,824.1238,683.5867,0.5586,747.8592,0.9888,444245,0.7903,1.2056,0.9044,0.9075,0.0019,0.0016,0.8235,0.9928,93.2854,91.0699,85.9267,30.5845,29.2504,31.2031,0.197,0.6373,0.7308,3.3876,3.893,4.7647,-39631466496.0,-37423144960,-34021732352,46.6431,45.5365,42.9646
2141.585,836.4148,452.4544,0.8411,613.2634,0.9736,303392,0.6579,1.8486,0.8093,0.7332,0.0028,0.0015,0.5376,0.9938,32.9638,41.1127,44.3789,15.3807,16.3125,13.5886,2.2067,2.8505,1.634,10.7731,15.3977,10.5387,-2973753088.0,-4571823104,-5002450944,16.483,20.558,22.1913
2372.927,936.3535,482.3184,0.8571,670.5345,0.9823,359483,0.6619,1.9414,0.7881,0.7161,0.0027,0.0014,0.5128,0.9956,50.9144,54.8441,65.2358,29.7269,27.9258,23.1446,2.3404,2.1018,0.8032,10.2783,8.4092,4.1143,-10767624192.0,-11673603072,-14728344576,25.4581,27.4244,32.6198
2101.9919,790.1249,496.5371,0.7779,625.0355,0.9884,310445,0.7543,1.5913,0.8727,0.7911,0.0026,0.0016,0.6258,0.9958,91.1216,80.275,87.0155,27.4894,23.2496,26.5887,-0.2528,0.5652,0.4056,2.8271,4.5299,3.4053,-25755596800.0,-19303786496,-23348387840,45.5613,40.138,43.5068
1447.351,558.1056,335.986,0.7985,432.3725,0.9919,148026,0.7909,1.6611,0.8808,0.7747,0.0038,0.0023,0.6002,0.997,138.3335,142.1838,127.8503,34.6434,26.6523,28.1135,-0.9658,-0.7588,-0.5966,3.2163,2.7036,2.6183,-29931704320.0,-30763431936,-24745015296,69.1715,71.0927,63.9276
2104.054,786.5365,476.3308,0.7958,610.1537,0.979,298663,0.6981,1.6512,0.83,0.7757,0.0027,0.0016,0.6018,0.9937,49.3462,59.046,70.9125,16.9336,19.484,20.8922,0.2936,1.3343,-0.0041,3.2897,7.9099,2.9726,-6457776640.0,-9574863872,-13996268544,24.6749,29.5237,35.458
2138.5901,838.097,472.3667,0.826,628.6186,0.9892,313749,0.6902,1.7743,0.8527,0.7501,0.0027,0.0015,0.5626,0.9982,118.9654,112.9083,109.6926,32.0961,31.0451,26.1562,-0.1863,-0.2601,-0.0163,2.1734,2.171,2.3246,-45976936448.0,-41103261696,-37712093184,59.4779,56.4527,54.8442
2640.3721,937.067,524.6108,0.8286,695.4277,0.9692,391899,0.7519,1.7862,0.6847,0.7421,0.0025,0.0014,0.5508,0.9838,55.2277,59.0736,71.7671,21.4898,21.917,20.4574,1.4213,2.1677,0.3973,8.6183,11.1152,4.6831,-11267392512.0,-12916677632,-18559225856,27.6147,29.5396,35.8852
2105.4199,789.2784,502.5179,0.7711,627.1779,0.9833,314176,0.7464,1.5706,0.8758,0.7946,0.0026,0.0016,0.6314,0.9917,113.1862,98.2833,93.051,31.9813,32.1025,29.5672,0.2499,0.4634,0.4009,2.5366,2.3964,2.3728,-41374208000.0,-31278417920,-27523436544,56.5937,49.1448,46.527
2580.1411,882.9647,488.4337,0.8331,654.9121,0.9601,350873,0.7419,1.8077,0.6359,0.7417,0.0026,0.0014,0.5501,0.9945,55.6321,60.0696,71.3194,28.396,25.3144,23.2793,1.6872,1.5174,0.3405,7.5115,6.4382,3.3465,-11477377024.0,-12436102144,-16732371968,27.8189,30.0402,35.6642
2492.134,871.677,525.1666,0.7981,671.4188,0.9562,370270,0.6896,1.6598,0.7164,0.7703,0.0025,0.0015,0.5933,0.9848,59.8986,78.461,85.2994,21.7815,18.3655,18.6997,1.9512,1.7865,0.2102,10.095,8.9887,4.0231,-12331413504.0,-20443701248,-24380073984,29.9522,39.2315,42.6504
2254.8821,863.1747,483.1501,0.8287,643.6511,0.9708,335152,0.7249,1.7866,0.8042,0.7457,0.0027,0.0015,0.556,0.9934,38.6548,51.29,55.9642,19.0593,18.3192,16.8751,1.7315,1.9627,1.1919,8.4331,10.1266,6.7424,-4815613440.0,-7964525056,-9242575872,19.327,25.6448,27.9815
2337.198,804.4697,654.7202,0.5811,724.517,0.994,414771,0.7769,1.2287,0.9484,0.9006,0.002,0.0016,0.8111,0.9966,75.3771,82.4333,87.1381,24.4178,24.2176,28.7953,0.8956,1.4318,0.9402,6.567,8.0258,5.3751,-23139954688.0,-27627522048,-32096235520,37.6844,41.2167,43.5676
2022.094,716.1476,528.4319,0.6749,612.2723,0.9872,298256,0.7445,1.3552,0.9049,0.855,0.0024,0.0018,0.7309,0.9906,98.5714,80.9946,84.903,23.4817,25.4996,28.0969,-0.2857,0.496,-0.0138,2.6903,3.4086,3.0677,-28231587840.0,-19244140544,-21600604160,49.2806,40.4964,42.4496
2236.075,796.4923,555.0388,0.7172,663.8534,0.9866,350827,0.7544,1.435,0.8699,0.8335,0.0023,0.0016,0.6947,0.9969,125.1143,118.9443,119.0316,27.0234,25.0902,24.4285,-0.6,-0.7119,-0.562,3.2989,3.899,3.6072,-55500582912.0,-49507815424,-49449693184,62.5594,59.4733,59.5197
1477.179,551.4623,352.008,0.7698,439.8696,0.9918,153220,0.6908,1.5666,0.8751,0.7976,0.0036,0.0023,0.6362,0.9967,145.5526,148.0503,127.905,28.1266,18.2415,22.6733,-1.4576,-1.2269,-0.8133,5.1776,5.0023,3.4537,-33599162368.0,-33943552000,-25104467968,72.7737,74.0258,63.9547
2544.783,897.7682,557.4372,0.7839,705.9146,0.965,405582,0.7216,1.6105,0.7595,0.7863,0.0023,0.0014,0.6183,0.9957,40.1792,49.0953,54.4405,18.3966,17.6473,16.805,0.5411,2.24,0.8776,3.8065,12.7887,5.9955,-6051780608.0,-8706247680,-10500446208,20.0912,24.5493,27.2219
2398.188,855.3609,560.061,0.7558,685.3452,0.981,376032,0.7036,1.5273,0.806,0.8012,0.0023,0.0015,0.642,0.9805,120.4812,116.3665,105.9675,29.5191,25.9337,20.774,-0.3733,-0.2851,-0.048,2.2269,2.3311,3.2049,-55332454400.0,-50611847168,-40591462400,60.2399,58.1833,52.9831
2190.554,786.7602,561.9791,0.6998,664.1765,0.9917,349372,0.7999,1.4,0.9073,0.8442,0.0023,0.0016,0.7127,0.9977,126.1896,123.3162,123.8639,35.1911,31.5553,29.0553,-0.3671,-0.286,-0.331,2.291,2.5088,3.2326,-58774712320.0,-55063687168,-54903828480,63.0942,61.6592,61.9315
2127.3269,805.9418,504.5724,0.7798,636.7538,0.9938,320434,0.7874,1.5973,0.8842,0.7901,0.0025,0.0016,0.6242,0.997,123.4286,113.0875,118.9254,33.8065,33.8134,25.8882,-0.1618,-0.0153,-0.9316,2.1822,1.6896,3.7494,-51299794944.0,-43035037696,-45686091776,61.7176,56.5442,59.4638
1435.196,546.4086,335.3802,0.7895,427.3653,0.9896,144948,0.7641,1.6292,0.8751,0.7821,0.0038,0.0023,0.6117,0.9967,110.9879,105.9641,97.8208,27.2662,24.2229,24.2473,-0.5142,-0.2695,-0.3096,2.7046,2.5783,2.7048,-17955272704.0,-16053414912,-13601080320,55.4929,52.9835,48.9122
2000.7679,723.755,488.6776,0.7376,592.5602,0.9792,281629,0.7508,1.481,0.8657,0.8187,0.0026,0.0018,0.6703,0.9928,40.666,49.0597,52.7922,13.0441,17.1871,13.8202,1.3746,3.2252,1.9556,10.2174,18.4374,11.6739,-3876588032.0,-6089985536,-6685989376,20.3311,24.5301,26.3956
2315.5601,910.2367,486.0287,0.8455,664.2474,0.9851,351786,0.6474,1.8728,0.8122,0.7298,0.0026,0.0014,0.5325,0.9973,52.8539,59.0432,74.9159,22.1789,21.5187,20.4873,1.2794,1.4635,0.3763,6.0069,7.094,3.4491,-9585511424.0,-11683753984,-18485772288,26.4261,29.5218,37.4574
2372.804,888.2209,387.3163,0.8999,581.6223,0.9603,276661,0.5237,2.2933,0.593,0.6548,0.0033,0.0015,0.4288,0.9833,50.7533,62.1773,74.1823,24.0383,24.8438,22.0387,1.7399,1.9391,0.5253,8.0099,8.3246,3.5337,-7096707584.0,-10391261184,-14098856960,25.3831,31.0941,37.0967
2207.188,713.9926,670.2208,0.3448,691.2509,0.9939,377576,0.7511,1.0653,0.968,0.9681,0.0019,0.0018,0.9373,0.9985,55.1769,68.6991,68.4193,24.4676,26.8253,27.7719,2.6975,2.3563,2.2207,17.1564,12.2441,12.1187,-11753201664.0,-18192128000,-18278250496,27.5903,34.3508,34.2112
2405.4141,952.5737,506.6357,0.8468,691.909,0.9826,382645,0.808,1.8802,0.8166,0.7264,0.0025,0.0013,0.5276,0.992,88.0984,72.3489,90.6803,31.4931,25.4627,29.0988,0.1773,0.8884,0.4828,2.3622,4.9643,3.6943,-30594353152.0,-19703881728,-31713038336,44.0476,36.1755,45.3407
2160.9741,795.8485,498.9199,0.7791,624.5668,0.9746,314367,0.6712,1.5951,0.8244,0.7848,0.0026,0.0016,0.6159,0.9824,54.0973,70.3157,76.7963,20.7392,19.9928,19.6966,1.7727,2.1333,0.4504,9.2364,10.1972,3.4382,-8644071424.0,-14331637760,-17081430016,27.0476,35.1579,38.3973
1426.459,550.8297,331.6248,0.7985,427.2312,0.9938,144249,0.7981,1.661,0.8853,0.7756,0.0038,0.0023,0.6016,0.9992,116.643,119.1973,106.4353,39.2311,37.3937,31.0386,-0.4753,-0.5714,-0.5239,2.0547,2.0053,2.1746,-21292279808.0,-21961005056,-16844609536,58.3145,59.5924,53.2102
2342.979,946.6573,459.5275,0.8743,656.0135,0.9799,344921,0.5916,2.0601,0.7737,0.693,0.0028,0.0014,0.4802,0.9893,49.4872,48.0962,52.7135,27.1007,22.8266,18.2416,2.0827,2.2605,0.7959,8.6252,9.5926,4.7826,-9265599488.0,-8036588544,-8689244160,24.7423,24.0481,26.3557
2431.9409,902.0753,504.1099,0.8293,672.2517,0.9701,365893,0.6958,1.7894,0.7541,0.7452,0.0025,0.0014,0.5554,0.9938,50.7353,57.9182,68.5621,25.2079,25.072,23.4903,1.8843,1.8645,0.5629,8.6567,8.1509,4.3243,-9713970176.0,-12229248000,-16362516480,25.3668,28.9573,34.2791
1482.847,570.9537,336.8778,0.8074,437.6002,0.9878,152253,0.7694,1.6948,0.8595,0.7664,0.0038,0.0022,0.5874,0.9956,142.2562,143.0105,120.6156,34.4488,29.4381,27.5631,-0.8345,-0.5661,-0.6636,3.0465,2.466,2.6738,-32452358144.0,-32203806720,-22396153856,71.1313,71.5089,60.3126
2206.6931,836.2029,495.7765,0.8053,642.6038,0.986,328911,0.7366,1.6867,0.837,0.7685,0.0026,0.0015,0.5906,0.9961,72.645,76.6908,95.0792,22.5095,23.5206,26.3405,-0.037,0.6066,-0.0829,3.5628,4.1848,2.2788,-16560805888.0,-18664175616,-29422188544,36.3219,38.3441,47.5386
2441.2361,882.5625,641.8201,0.6864,751.4539,0.9949,445766,0.7258,1.3751,0.9352,0.8514,0.002,0.0014,0.725,0.9969,82.8577,89.7162,87.0772,24.9972,23.6061,26.8651,-0.0698,0.9101,0.4453,4.1672,6.5556,4.6604,-30158727168.0,-35092815872,-33871792128,41.4278,44.8578,43.5382
2462.323,886.2712,521.8904,0.8082,673.5809,0.9594,371435,0.6456,1.6982,0.7386,0.76,0.0025,0.0015,0.5776,0.9809,49.5095,57.972,69.7411,17.738,20.6682,18.4206,2.1171,2.3879,0.5131,11.5394,11.3779,4.1907,-8067236864.0,-11480095744,-16109070336,24.7544,28.9861,34.8703
1503.441,574.9857,341.8783,0.804,442.9675,0.9861,156286,0.7706,1.6818,0.8568,0.7704,0.0037,0.0022,0.5935,0.9982,128.1961,125.4873,116.6464,37.1115,36.083,31.8108,-0.0664,0.1949,0.1055,2.1689,2.0141,2.2152,-27272318976.0,-25996677120,-21909579776,64.1036,62.746,58.3263
1190.031,440.8981,299.0482,0.7348,362.6682,0.9917,104165,0.7662,1.4743,0.9166,0.8226,0.0043,0.0029,0.6766,0.9976,125.2727,120.7123,110.2522,38.1853,35.425,35.4503,-0.0363,0.2193,0.5226,2.2797,2.3516,2.6996,-17561995264.0,-16063511552,-13429844992,62.6374,60.3576,55.1273
2401.0491,932.5298,474.1729,0.8611,661.6547,0.9685,355036,0.8021,1.9666,0.7495,0.7095,0.0027,0.0014,0.5034,0.9901,56.5183,65.708,81.4493,20.3704,21.9034,19.6815,0.9527,1.7932,0.0097,6.6299,9.3426,3.3793,-10459079680.0,-14348042240,-21640226816,28.2569,32.8537,40.7231
2423.8159,923.5928,526.172,0.8219,695.0229,0.98,387151,0.7523,1.7553,0.8115,0.7525,0.0024,0.0014,0.5663,0.994,59.0066,65.2204,79.5346,24.5348,24.9825,23.8254,1.267,1.4786,0.3794,6.9256,6.5075,3.4621,-13369960448.0,-16235952128,-23542093824,29.5009,32.6087,39.7651
1257.132,471.8904,305.1801,0.7627,379.1656,0.9897,114094,0.7093,1.5463,0.8978,0.8035,0.0042,0.0027,0.6456,0.9983,111.3843,108.5332,103.6353,26.7518,21.2803,23.7532,-0.9972,-0.3868,-0.3515,3.2475,3.3438,3.2577,-14192421888.0,-13097157632,-12033326080,55.6976,54.2674,51.8205
2358.1951,816.6152,645.5682,0.6124,723.636,0.9889,415907,0.7677,1.265,0.9294,0.8861,0.002,0.0016,0.7852,0.9933,77.5856,79.0648,77.4826,23.579,22.0812,25.2429,0.0506,1.3069,0.9549,3.1086,6.8714,4.9914,-24212819968.0,-24861413376,-24583368704,38.7933,39.5329,38.7422
2245.811,734.2869,680.3229,0.3763,706.4059,0.9947,393993,0.765,1.0793,0.9765,0.962,0.0019,0.0017,0.9255,0.9989,74.7394,84.173,87.4711,18.6999,18.2667,19.7122,0.5827,1.9282,1.1853,4.0101,9.2023,5.2903,-20490786816.0,-26199635968,-28656076800,37.369,42.0887,43.7365
1897.218,733.3027,424.0022,0.8159,555.2107,0.9891,244779,0.7937,1.7295,0.8452,0.7571,0.003,0.0018,0.5733,0.9914,101.7057,88.4157,91.0843,33.4057,26.3415,28.5225,-0.6433,-0.1795,-0.2889,2.634,2.8078,2.5781,-26404036608.0,-18962182144,-20471883776,50.8506,44.208,45.5415
2177.7839,822.1873,516.5453,0.778,649.5526,0.9878,335457,0.7817,1.5917,0.878,0.79,0.0025,0.0016,0.6241,0.9935,111.4362,94.3569,96.4817,24.2131,23.1122,23.7143,-0.6778,-0.1215,0.2797,3.4921,3.7055,4.2621,-41180319744.0,-28961073152,-30452502528,55.7147,47.1771,48.238
